,RV_15s,RV_2min,RV_5min,RV_10min,RV_15min,DR,RK,open,high,low,close
2016-10-10,3.87E-05,3.78E-05,3.84E-05,4.24E-05,5.19E-05,0.003281798,4.81E-06,216.15,216.7,215.99,216.11
2016-10-11,3.62E-05,4.08E-05,4.33E-05,5.14E-05,5.11E-05,0.014709238,3.24E-05,215.66,215.73,212.58,213.45
2016-10-12,2.79E-05,2.43E-05,1.92E-05,1.74E-05,1.99E-05,0.006084167,2.21E-05,213.59,214.32,213.02,213.72
2016-10-13,8.73E-05,8.94E-05,8.65E-05,9.50E-05,0.000101583,0.01120539,3.52E-05,212.17,213.59,211.21,213.04
2016-10-14,5.89E-05,6.37E-05,4.95E-05,5.59E-05,6.29E-05,0.007715186,2.50E-05,214.16,214.69,213.04,213.09
2016-10-17,2.27E-05,2.17E-05,1.80E-05,1.64E-05,1.85E-05,0.005686774,1.74E-05,213.085,213.38,212.17,212.4
2016-10-18,8.45E-05,7.33E-05,8.09E-05,5.87E-05,5.97E-05,0.004677715,1.05E-05,214.26,214.28,213.28,213.69
2016-10-19,1.02E-05,8.27E-06,8.78E-06,8.17E-06,5.30E-06,0.004810508,7.73E-06,214.03,214.63,213.6,214.25
2016-10-20,3.06E-05,3.73E-05,3.45E-05,4.16E-05,3.02E-05,0.006594201,3.64E-05,213.87,214.53,213.12,213.89
2016-10-21,3.42E-05,2.77E-05,2.58E-05,2.65E-05,2.66E-05,0.006067653,1.01E-05,212.95,214.075,212.78,213.93
2016-10-24,3.65E-05,3.69E-05,3.80E-05,3.57E-05,3.41E-05,0.003862356,5.23E-06,214.96,215.31,214.48,214.85
2016-10-25,1.33E-05,1.28E-05,1.18E-05,1.00E-05,8.00E-06,0.004662448,1.02E-05,214.69,214.98,213.98,214.18
2016-10-26,4.16E-05,4.55E-05,4.40E-05,3.35E-05,3.59E-05,0.006926597,2.07E-05,213.21,214.41,212.93,213.74
2016-10-27,3.75E-05,3.47E-05,3.29E-05,2.52E-05,1.94E-05,0.007154411,2.35E-05,214.6,214.62,213.09,213.17
2016-10-28,5.93E-05,5.43E-05,6.65E-05,6.87E-05,6.20E-05,0.010384212,6.18E-05,213.13,213.93,211.72,212.51
2016-10-31,2.20E-05,1.77E-05,1.85E-05,1.67E-05,1.21E-05,0.00385375,1.22E-05,212.93,213.19,212.37,212.51
2016-11-01,4.42E-05,4.46E-05,3.84E-05,3.58E-05,3.22E-05,0.016020788,3.75E-05,212.92,212.985,209.6,211
2016-11-02,5.41E-05,4.91E-05,5.33E-05,5.04E-05,3.08E-05,0.008850036,3.51E-05,210.67,211.1,209.24,209.7
2016-11-03,3.01E-05,2.87E-05,2.11E-05,2.02E-05,2.43E-05,0.008454589,1.83E-05,210,210.24,208.47,208.84
2016-11-04,3.25E-05,3.37E-05,2.81E-05,2.66E-05,2.02E-05,0.007220248,2.08E-05,208.91,209.89,208.38,208.51
2016-11-07,0.000210507,0.00021117,0.000208678,0.000247089,0.000255952,0.008904862,1.54E-05,211.45,213.19,211.3,213.11
2016-11-08,3.21E-05,2.89E-05,3.58E-05,2.93E-05,3.56E-05,0.011190565,3.01E-05,212.7,214.77,212.38,214.07
2016-11-09,0.000170736,0.000111029,0.000130981,0.000173955,0.000138827,0.022169313,0.000143844,212.36,217.1,212.34,216.41
2016-11-10,0.000131963,0.000123961,0.000126791,0.000129265,0.000153026,0.014208847,9.76E-05,217.32,218.31,215.23,216.87
2016-11-11,6.36E-05,4.49E-05,4.52E-05,4.10E-05,3.85E-05,0.0063191,3.59E-05,216.11,216.695,215.33,216.46
2016-11-14,5.26E-05,4.69E-05,3.27E-05,2.68E-05,2.76E-05,0.007159549,3.12E-05,217.04,217.27,215.72,216.53
2016-11-15,2.31E-05,1.97E-05,1.62E-05,2.06E-05,1.29E-05,0.00678031,1.17E-05,217.04,218.28,216.805,218.25
2016-11-16,2.75E-05,2.09E-05,2.07E-05,1.46E-05,1.02E-05,0.003260174,9.83E-06,217.56,218.135,217.425,217.93
2016-11-17,1.50E-05,1.29E-05,8.71E-06,9.33E-06,1.11E-05,0.005171755,9.39E-06,218.04,219.06,217.93,218.95
2016-11-18,1.29E-05,1.06E-05,1.01E-05,6.39E-06,7.49E-06,0.004433786,6.77E-06,219.06,219.26,218.29,218.52
2016-11-21,1.86E-05,2.28E-05,2.04E-05,2.25E-05,2.73E-05,0.005328003,5.98E-06,219.17,220.18,219.01,220.11
2016-11-22,1.28E-05,1.16E-05,1.32E-05,1.15E-05,8.77E-06,0.004812504,8.42E-06,220.51,220.79,219.73,220.53
2016-11-23,1.57E-05,1.47E-05,1.24E-05,1.30E-05,1.45E-05,0.004562953,7.66E-06,219.98,220.755,219.75,220.71
2016-11-25,8.09E-06,7.21E-06,5.86E-06,5.25E-06,5.89E-06,0.00361321,2.24E-06,221.09,221.81,221.01,221.68
2016-11-28,1.81E-05,1.97E-05,1.25E-05,1.28E-05,1.53E-05,0.005069719,1.04E-05,221.17,221.48,220.36,220.54
2016-11-29,1.02E-05,1.12E-05,1.04E-05,1.58E-05,1.04E-05,0.005706537,9.50E-06,220.53,221.43,220.17,220.89
2016-11-30,2.50E-05,2.67E-05,3.20E-05,3.70E-05,3.87E-05,0.006785207,2.03E-05,221.64,221.82,220.32,220.33
2016-12-01,2.57E-05,2.69E-05,2.19E-05,1.82E-05,9.11E-06,0.007093196,2.23E-05,220.71,220.71,219.15,219.52
2016-12-02,1.60E-05,1.47E-05,1.55E-05,1.66E-05,1.49E-05,0.004505025,1.35E-05,219.67,220.25,219.26,219.66
2016-12-05,3.50E-05,3.00E-05,2.33E-05,2.17E-05,2.96E-05,0.004436203,9.13E-06,220.66,221.4,220.42,220.92
2016-12-06,1.21E-05,9.16E-06,9.09E-06,6.42E-06,7.35E-06,0.004837151,9.18E-06,221.22,221.74,220.67,221.69
2016-12-07,1.82E-05,1.62E-05,2.28E-05,2.51E-05,1.99E-05,0.014774232,1.89E-05,221.51,224.675,221.38,224.57
2016-12-08,2.10E-05,2.30E-05,1.72E-05,1.43E-05,1.50E-05,0.006400591,1.94E-05,224.58,225.7,224.26,225.14
2016-12-09,1.32E-05,9.99E-06,1.10E-05,1.33E-05,9.86E-06,0.005001449,9.13E-06,225.41,226.5,225.37,226.5
2016-12-12,1.49E-05,1.23E-05,1.53E-05,1.39E-05,1.17E-05,0.005257009,1.32E-05,226.4,226.96,225.77,226.22
2016-12-13,3.21E-05,2.95E-05,3.04E-05,3.75E-05,5.88E-05,0.005841933,1.71E-05,227.01,228.33,227,227.71
2016-12-14,5.84E-05,7.28E-05,7.33E-05,7.91E-05,6.17E-05,0.01256658,6.68E-05,227.41,228.22,225.37,225.92
2016-12-15,3.33E-05,3.32E-05,3.23E-05,2.95E-05,3.58E-05,0.007888805,2.50E-05,226.15,227.8,226.01,226.77
2016-12-16,2.77E-05,3.22E-05,3.41E-05,3.32E-05,3.85E-05,0.006211751,1.77E-05,226.02,226.08,224.68,225.07
2016-12-19,1.32E-05,1.48E-05,1.04E-05,1.45E-05,1.17E-05,0.004123352,1.25E-05,225.255,226.01,225.08,225.5
2016-12-20,1.64E-05,1.52E-05,1.67E-05,2.11E-05,2.20E-05,0.00298379,7.98E-06,226.16,226.56,225.885,226.37
2016-12-21,5.26E-06,6.04E-06,4.17E-06,3.42E-06,3.27E-06,0.003007388,3.46E-06,226.25,226.45,225.77,225.8
2016-12-22,8.08E-06,1.03E-05,9.46E-06,1.09E-05,9.68E-06,0.003616881,7.99E-06,225.6,225.74,224.925,225.44
2016-12-23,3.85E-06,2.95E-06,2.55E-06,1.75E-06,1.56E-06,0.002217591,1.54E-06,225.43,225.72,225.22,225.69
2016-12-27,7.01E-06,7.17E-06,1.00E-05,1.16E-05,1.05E-05,0.003092285,4.88E-06,226.02,226.72,226.02,226.25
2016-12-28,1.29E-05,1.38E-05,1.47E-05,1.52E-05,1.71E-05,0.010203265,1.53E-05,226.57,226.57,224.27,224.43
2016-12-29,1.08E-05,1.19E-05,1.14E-05,1.34E-05,7.43E-06,0.004635416,1.04E-05,224.49,224.88,223.84,224.36
2016-12-30,1.98E-05,2.29E-05,2.31E-05,2.28E-05,2.31E-05,0.009362046,2.56E-05,224.73,224.825,222.73,223.55
2017-01-03,2.44E-05,2.85E-05,3.10E-05,2.77E-05,3.62E-05,0.008605503,2.98E-05,225.04,225.825,223.89,225.19
2017-01-04,2.04E-05,2.32E-05,2.52E-05,1.84E-05,1.58E-05,0.005040244,9.69E-06,225.62,226.75,225.61,226.53
2017-01-05,1.29E-05,1.51E-05,1.33E-05,1.30E-05,1.54E-05,0.004822271,1.21E-05,226.26,226.58,225.49,226.36
2017-01-06,1.67E-05,1.72E-05,1.32E-05,1.66E-05,1.39E-05,0.008156113,1.83E-05,226.51,227.75,225.9,227.23
2017-01-09,1.09E-05,1.26E-05,1.21E-05,1.02E-05,1.79E-05,0.002866658,8.41E-06,226.895,227.07,226.42,226.49
2017-01-10,1.25E-05,1.28E-05,1.32E-05,1.28E-05,1.11E-05,0.006307221,1.28E-05,226.48,227.44,226.01,226.43
2017-01-11,3.29E-05,3.84E-05,3.19E-05,4.25E-05,3.13E-05,0.006539148,3.82E-05,226.37,227.07,225.59,227.07
2017-01-12,2.92E-05,3.01E-05,3.08E-05,4.17E-05,3.47E-05,0.00792548,2.12E-05,226.52,226.75,224.96,226.57
2017-01-13,1.23E-05,1.31E-05,1.16E-05,1.21E-05,1.67E-05,0.003127136,8.70E-06,226.75,227.4,226.69,227.04
2017-01-17,2.38E-05,2.12E-05,1.89E-05,2.44E-05,2.26E-05,0.004286636,1.14E-05,226.31,226.77,225.8,226.3
2017-01-18,1.26E-05,1.39E-05,9.39E-06,8.79E-06,6.05E-06,0.003932056,9.77E-06,226.54,226.79,225.9,226.74
2017-01-19,1.52E-05,1.35E-05,1.60E-05,1.40E-05,1.24E-05,0.007029051,1.26E-05,226.84,227,225.41,225.95
2017-01-20,3.51E-05,4.39E-05,3.92E-05,4.45E-05,4.05E-05,0.005558511,2.11E-05,226.7,227.31,226.05,226.7
2017-01-23,1.97E-05,1.97E-05,2.04E-05,1.66E-05,1.23E-05,0.006768889,1.69E-05,226.35,226.8,225.27,226.18
2017-01-24,1.16E-05,8.83E-06,1.00E-05,8.75E-06,8.35E-06,0.007923274,7.32E-06,226.4,228.08,226.28,227.57
2017-01-25,3.49E-05,2.80E-05,2.79E-05,3.22E-05,2.95E-05,0.004628021,6.26E-06,228.7,229.57,228.51,229.49
2017-01-26,1.02E-05,1.05E-05,9.23E-06,7.60E-06,7.05E-06,0.003008308,8.82E-06,229.39,229.71,229.02,229.295
2017-01-27,9.20E-06,6.49E-06,6.01E-06,3.41E-06,5.17E-06,0.003578134,5.22E-06,229.43,229.58,228.76,228.99
2017-01-30,3.11E-05,3.54E-05,4.26E-05,5.32E-05,6.31E-05,0.007830756,2.18E-05,228.16,228.2,226.42,227.62
2017-01-31,2.24E-05,2.30E-05,2.43E-05,1.59E-05,1.71E-05,0.005595591,1.45E-05,226.98,227.6,226.33,227.56
2017-02-01,3.59E-05,3.43E-05,3.54E-05,3.55E-05,3.76E-05,0.00715653,1.79E-05,228.25,228.58,226.95,227.64
2017-02-02,1.88E-05,2.06E-05,2.27E-05,2.43E-05,2.23E-05,0.005583291,1.73E-05,227.2,228.1,226.83,227.77
2017-02-03,2.95E-05,2.92E-05,2.33E-05,2.52E-05,1.56E-05,0.004716063,7.47E-06,228.82,229.545,228.465,229.38
2017-02-06,1.41E-05,1.38E-05,9.33E-06,7.86E-06,6.53E-06,0.003385281,5.73E-06,228.87,229.32,228.545,228.96
2017-02-07,1.27E-05,1.34E-05,9.61E-06,1.29E-05,1.23E-05,0.004057863,7.80E-06,229.39,229.65,228.72,228.97
2017-02-08,1.38E-05,1.53E-05,1.57E-05,1.20E-05,8.32E-06,0.004675662,1.02E-05,228.61,229.38,228.31,229.26
2017-02-09,1.10E-05,9.64E-06,8.74E-06,1.00E-05,1.05E-05,0.006211065,6.42E-06,229.56,230.95,229.52,230.57
2017-02-10,1.07E-05,1.08E-05,1.00E-05,1.08E-05,1.03E-05,0.003847406,4.57E-06,231.02,231.77,230.88,231.48
2017-02-13,1.31E-05,1.38E-05,1.37E-05,1.56E-05,2.01E-05,0.004429067,5.55E-06,232.08,233.07,232.04,232.73
2017-02-14,9.84E-06,1.20E-05,1.19E-05,9.42E-06,9.30E-06,0.006654241,1.15E-05,232.555,233.71,232.16,233.71
2017-02-15,1.05E-05,9.83E-06,9.68E-06,8.84E-06,9.16E-06,0.007427679,8.86E-06,233.44,235.13,233.39,234.87
2017-02-16,1.47E-05,1.81E-05,2.55E-05,1.84E-05,1.61E-05,0.005500963,1.92E-05,234.96,235.15,233.86,234.73
2017-02-17,1.63E-05,1.74E-05,1.61E-05,1.24E-05,9.57E-06,0.004861417,6.10E-06,233.95,235.07,233.93,235.06
2017-02-21,1.26E-05,1.53E-05,1.92E-05,2.29E-05,2.25E-05,0.004955642,1.07E-05,235.54,236.68,235.51,236.46
2017-02-22,1.18E-05,1.22E-05,9.86E-06,1.34E-05,1.19E-05,0.003048396,6.66E-06,236.02,236.55,235.83,236.3
2017-02-23,1.73E-05,1.64E-05,1.70E-05,1.45E-05,1.25E-05,0.005587789,1.26E-05,236.88,236.89,235.57,236.45
2017-02-24,2.89E-05,2.57E-05,2.94E-05,2.26E-05,1.89E-05,0.005844998,9.43E-06,235.45,236.79,235.41,236.78
2017-02-27,1.15E-05,1.08E-05,9.40E-06,1.13E-05,8.36E-06,0.004032476,5.67E-06,236.63,237.305,236.35,237.13
2017-02-28,1.27E-05,1.04E-05,1.16E-05,1.37E-05,1.28E-05,0.003890397,9.42E-06,236.67,236.94,236.02,236.52
2017-03-01,8.18E-05,8.00E-05,7.84E-05,8.97E-05,8.54E-05,0.008063717,1.25E-05,238.4,240.31,238.38,239.74
2017-03-02,1.26E-05,1.52E-05,1.73E-05,1.56E-05,1.30E-05,0.005693012,1.16E-05,239.56,239.57,238.21,238.33
2017-03-03,1.28E-05,1.52E-05,1.05E-05,9.56E-06,9.04E-06,0.003631902,1.03E-05,238.17,238.6,237.735,238.48
2017-03-06,2.74E-05,2.42E-05,2.61E-05,2.95E-05,3.32E-05,0.00463032,8.14E-06,237.5,238.115,237.015,237.76
2017-03-07,1.29E-05,1.39E-05,1.28E-05,1.44E-05,2.06E-05,0.004235732,1.06E-05,237.35,237.77,236.765,237.05
2017-03-08,1.42E-05,1.50E-05,1.21E-05,1.09E-05,1.51E-05,0.005189557,1.32E-05,237.32,237.63,236.4,236.59
2017-03-09,1.50E-05,1.36E-05,1.30E-05,1.07E-05,1.22E-05,0.006342784,1.31E-05,236.7,237.24,235.74,236.83
2017-03-10,3.75E-05,3.57E-05,2.86E-05,2.39E-05,2.14E-05,0.006026019,1.33E-05,237.97,238.02,236.59,237.64
2017-03-13,7.77E-06,6.66E-06,5.51E-06,4.43E-06,3.20E-06,0.002525785,5.27E-06,237.62,237.85,237.25,237.75
2017-03-14,2.06E-05,2.25E-05,2.19E-05,1.94E-05,2.28E-05,0.004435721,1.33E-05,237.18,237.24,236.19,236.93
2017-03-15,2.50E-05,2.21E-05,2.49E-05,2.16E-05,2.03E-05,0.008978077,2.17E-05,237.57,239.43,237.29,238.9
2017-03-16,1.41E-05,1.30E-05,1.19E-05,9.89E-06,8.23E-06,0.004567462,1.09E-05,239.11,239.19,238.1,238.52
2017-03-17,1.82E-05,1.91E-05,2.46E-05,2.28E-05,2.06E-05,0.003768148,6.69E-06,237.75,237.965,237.07,237.07
2017-03-20,9.19E-06,9.34E-06,1.11E-05,1.14E-05,1.06E-05,0.004348843,1.02E-05,237.02,237.36,236.33,236.74
2017-03-21,5.56E-05,5.54E-05,5.28E-05,5.95E-05,5.70E-05,0.017021146,4.41E-05,237.47,237.6,233.59,233.78
2017-03-22,3.08E-05,3.65E-05,3.08E-05,3.09E-05,2.98E-05,0.006671538,3.18E-05,233.77,234.61,233.05,234.26
2017-03-23,3.34E-05,3.48E-05,3.04E-05,2.58E-05,2.78E-05,0.007378533,2.57E-05,233.99,235.33,233.6,234.01
2017-03-24,3.75E-05,3.34E-05,3.32E-05,3.99E-05,3.65E-05,0.008888947,3.22E-05,234.28,235.04,232.96,233.9
2017-03-27,0.000111919,9.92E-05,8.82E-05,9.90E-05,0.000101215,0.009838328,2.51E-05,231.94,233.91,231.62,233.58
2017-03-28,1.85E-05,2.60E-05,2.25E-05,2.14E-05,1.85E-05,0.011344857,2.53E-05,233.27,235.8,233.14,235.27
2017-03-29,1.36E-05,1.66E-05,1.29E-05,1.43E-05,9.13E-06,0.004548071,1.12E-05,235.01,235.8,234.73,235.59
2017-03-30,1.14E-05,1.09E-05,1.04E-05,9.13E-06,8.91E-06,0.005256477,1.00E-05,235.47,236.52,235.28,236.27
2017-03-31,1.40E-05,1.60E-05,1.66E-05,1.35E-05,1.51E-05,0.003430826,1.04E-05,235.9,236.5,235.69,235.71
2017-04-03,2.62E-05,2.78E-05,2.40E-05,2.28E-05,2.99E-05,0.00902249,2.48E-05,235.8,236.03,233.91,235.37
2017-04-04,1.80E-05,1.66E-05,1.64E-05,1.78E-05,9.22E-06,0.00433914,1.18E-05,234.95,235.58,234.56,235.51
2017-04-05,4.10E-05,4.44E-05,5.10E-05,3.84E-05,4.42E-05,0.012056891,3.41E-05,236.26,237.39,234.545,234.76
2017-04-06,2.51E-05,2.87E-05,2.51E-05,2.96E-05,2.03E-05,0.006865575,2.58E-05,234.94,236.04,234.425,235.39
2017-04-07,2.27E-05,2.07E-05,2.45E-05,1.92E-05,2.01E-05,0.005758194,2.08E-05,235.14,235.995,234.64,235.17
2017-04-10,1.84E-05,2.29E-05,2.49E-05,2.67E-05,3.09E-05,0.006412048,2.47E-05,235.37,236.25,234.74,235.32
2017-04-11,3.72E-05,4.08E-05,3.40E-05,3.27E-05,3.36E-05,0.007854561,3.23E-05,234.87,235.18,233.34,235.04
2017-04-12,3.11E-05,3.14E-05,2.69E-05,2.18E-05,1.49E-05,0.005035,1.79E-05,234.74,234.95,233.77,234.1
2017-04-13,2.91E-05,2.83E-05,2.84E-05,3.00E-05,1.78E-05,0.008265395,2.47E-05,233.63,234.47,232.54,232.54
2017-04-17,1.86E-05,1.78E-05,2.23E-05,1.65E-05,1.64E-05,0.007230751,1.01E-05,233.11,234.57,232.88,234.57
2017-04-18,3.25E-05,3.52E-05,2.75E-05,1.82E-05,1.92E-05,0.006009749,1.94E-05,233.72,234.49,233.085,233.86
2017-04-19,2.66E-05,2.91E-05,2.19E-05,2.67E-05,2.16E-05,0.007562038,1.25E-05,234.53,234.95,233.18,233.47
2017-04-20,2.35E-05,2.56E-05,2.27E-05,1.95E-05,2.09E-05,0.008751719,1.39E-05,234.15,235.84,233.785,235.3
2017-04-21,1.41E-05,1.55E-05,1.56E-05,1.59E-05,1.59E-05,0.004984779,1.51E-05,235.25,235.3,234.13,234.59
2017-04-24,0.000142113,0.000124447,0.000118787,0.000107099,0.000110542,0.003375388,8.45E-06,237.19,237.41,236.61,237.12
2017-04-25,1.96E-05,1.73E-05,2.34E-05,2.96E-05,3.22E-05,0.00478229,8.75E-06,237.91,238.95,237.81,238.53
2017-04-26,1.93E-05,1.87E-05,2.42E-05,2.27E-05,2.46E-05,0.004938488,1.93E-05,238.51,239.53,238.35,238.44
2017-04-27,1.26E-05,1.14E-05,1.12E-05,1.28E-05,1.28E-05,0.004025838,1.06E-05,238.77,238.94,237.98,238.61
2017-04-28,1.11E-05,7.80E-06,7.05E-06,3.85E-06,4.24E-06,0.004194109,6.17E-06,238.9,238.93,237.93,238.1
2017-05-01,1.69E-05,1.47E-05,1.19E-05,1.10E-05,1.45E-05,0.004043118,7.56E-06,238.69,239.16,238.195,238.65
2017-05-02,8.92E-06,6.66E-06,6.80E-06,6.98E-06,5.08E-06,0.002786655,5.46E-06,238.84,238.97,238.305,238.79
2017-05-03,1.55E-05,1.39E-05,1.31E-05,1.29E-05,1.04E-05,0.004281763,9.15E-06,238.32,238.73,237.71,238.52
2017-05-04,1.54E-05,1.75E-05,1.48E-05,1.51E-05,1.30E-05,0.004740837,1.35E-05,238.84,238.92,237.79,238.75
2017-05-05,1.29E-05,1.14E-05,8.96E-06,7.50E-06,5.05E-06,0.004347833,5.17E-06,239.18,239.72,238.68,239.72
2017-05-08,6.07E-06,5.76E-06,6.80E-06,5.22E-06,5.75E-06,0.003110033,6.28E-06,239.76,239.92,239.175,239.68
2017-05-09,8.77E-06,8.57E-06,8.44E-06,9.25E-06,1.16E-05,0.004715907,7.45E-06,239.96,240.18,239.05,239.46
2017-05-10,6.39E-06,5.40E-06,4.22E-06,4.34E-06,5.36E-06,0.002985233,3.62E-06,239.39,239.87,239.155,239.86
2017-05-11,1.57E-05,1.90E-05,1.44E-05,1.86E-05,2.23E-05,0.005986914,1.43E-05,239.35,239.57,238.14,239.41
2017-05-12,8.54E-06,8.14E-06,7.26E-06,7.15E-06,6.52E-06,0.002259983,5.39E-06,239.09,239.21,238.67,239.03
2017-05-15,9.02E-06,1.02E-05,1.13E-05,1.22E-05,1.40E-05,0.00408419,5.30E-06,239.47,240.44,239.46,240.25
2017-05-16,1.03E-05,8.31E-06,9.30E-06,5.57E-06,6.99E-06,0.004288903,7.96E-06,240.64,240.67,239.64,240.1
2017-05-17,9.42E-05,9.46E-05,8.10E-05,7.74E-05,8.80E-05,0.012142314,3.69E-05,238.1,238.63,235.75,235.85
2017-05-18,3.68E-05,4.17E-05,4.30E-05,4.04E-05,3.06E-05,0.009763598,4.14E-05,235.7,237.75,235.44,236.75
2017-05-19,1.84E-05,2.12E-05,1.99E-05,2.55E-05,2.70E-05,0.007557346,1.34E-05,237.33,239.08,237.28,238.3
2017-05-22,1.36E-05,1.54E-05,1.61E-05,1.97E-05,2.01E-05,0.003698793,6.76E-06,238.9,239.71,238.825,239.53
2017-05-23,1.03E-05,7.29E-06,6.53E-06,8.54E-06,5.53E-06,0.003022378,4.97E-06,239.96,240.24,239.515,240.03
2017-05-24,9.39E-06,6.77E-06,6.07E-06,3.72E-06,3.86E-06,0.003287081,4.58E-06,240.32,240.73,239.94,240.59
2017-05-25,1.30E-05,1.24E-05,1.17E-05,1.22E-05,1.35E-05,0.004595806,9.46E-06,241.21,242.08,240.97,241.71
2017-05-26,5.76E-06,4.51E-06,4.15E-06,4.24E-06,3.92E-06,0.00182059,3.37E-06,241.55,241.9,241.46,241.74
2017-05-30,7.76E-06,8.73E-06,7.44E-06,4.31E-06,3.95E-06,0.002608967,4.03E-06,241.33,241.79,241.16,241.52
2017-05-31,1.77E-05,1.75E-05,1.55E-05,1.40E-05,2.01E-05,0.005139695,1.61E-05,241.84,241.88,240.64,241.42
2017-06-01,1.52E-05,1.25E-05,1.07E-05,1.01E-05,1.08E-05,0.006928148,7.20E-06,241.96,243.33,241.65,243.33
2017-06-02,1.06E-05,8.65E-06,8.34E-06,7.16E-06,4.77E-06,0.005211016,6.39E-06,243.41,244.35,243.08,244.14
2017-06-05,6.13E-06,5.25E-06,4.93E-06,4.77E-06,5.30E-06,0.002192377,4.32E-06,243.98,244.295,243.76,243.96
2017-06-06,1.71E-05,1.80E-05,1.63E-05,1.47E-05,9.97E-06,0.003490118,7.75E-06,243.31,243.97,243.12,243.25
2017-06-07,1.36E-05,1.18E-05,9.58E-06,1.17E-05,1.19E-05,0.004437512,1.04E-05,243.6,243.92,242.84,243.65
2017-06-08,1.72E-05,1.53E-05,1.20E-05,1.21E-05,1.39E-05,0.004718054,1.42E-05,243.77,244.32,243.17,243.77
2017-06-09,3.15E-05,4.04E-05,3.76E-05,4.75E-05,4.47E-05,0.012567933,3.06E-05,244.1,245.01,241.95,243.45
2017-06-12,2.26E-05,2.03E-05,1.77E-05,2.12E-05,1.94E-05,0.004281604,1.78E-05,243.14,243.42,242.38,243.34
2017-06-13,1.67E-05,1.55E-05,1.56E-05,1.57E-05,2.06E-05,0.004219675,7.68E-06,243.99,244.61,243.58,244.52
2017-06-14,2.72E-05,1.95E-05,1.91E-05,1.50E-05,1.93E-05,0.006432471,1.98E-05,244.86,244.86,243.29,244.26
2017-06-15,5.98E-05,5.09E-05,4.54E-05,4.18E-05,5.71E-05,0.006333821,1.80E-05,242.68,243.91,242.37,243.79
2017-06-16,3.41E-05,4.38E-05,4.40E-05,4.58E-05,6.56E-05,0.004789044,1.01E-05,242.77,242.8,241.64,242.63
2017-06-19,2.46E-05,2.28E-05,2.09E-05,2.84E-05,2.73E-05,0.005100328,7.09E-06,243.59,244.725,243.48,244.64
2017-06-20,1.33E-05,1.62E-05,1.39E-05,1.46E-05,1.38E-05,0.005253881,9.32E-06,244.25,244.27,242.99,243.03
2017-06-21,1.59E-05,1.40E-05,1.43E-05,1.40E-05,1.46E-05,0.004814923,1.18E-05,243.42,243.58,242.41,242.95
2017-06-22,9.81E-06,8.79E-06,7.44E-06,9.08E-06,6.39E-06,0.003620062,8.42E-06,242.96,243.53,242.65,242.83
2017-06-23,8.06E-06,7.00E-06,8.25E-06,7.00E-06,8.96E-06,0.004259485,7.48E-06,242.91,243.505,242.47,243.15
2017-06-26,2.25E-05,2.54E-05,2.43E-05,2.54E-05,3.40E-05,0.005436859,1.25E-05,243.9,244.37,243.045,243.27
2017-06-27,2.20E-05,2.26E-05,2.40E-05,2.54E-05,3.06E-05,0.008500154,1.98E-05,243.03,243.38,241.32,241.36
2017-06-28,3.62E-05,3.67E-05,4.31E-05,2.68E-05,3.30E-05,0.006050024,1.01E-05,242.51,243.71,242.24,243.46
2017-06-29,4.12E-05,4.41E-05,4.64E-05,4.62E-05,4.06E-05,0.015506751,4.26E-05,243.67,243.71,239.96,241.39
2017-06-30,3.38E-05,3.31E-05,3.42E-05,4.13E-05,3.41E-05,0.004666634,1.82E-05,242.26,242.71,241.58,241.77
2017-07-03,3.46E-05,4.38E-05,3.81E-05,3.71E-05,3.92E-05,0.006678785,1.17E-05,242.91,243.37,241.75,241.85
2017-07-05,2.79E-05,2.27E-05,2.09E-05,1.33E-05,1.46E-05,0.005363934,1.07E-05,242.63,243.01,241.71,242.77
2017-07-06,3.53E-05,3.19E-05,3.29E-05,4.21E-05,3.94E-05,0.007007098,1.87E-05,241.88,242.03,240.34,240.58
2017-07-07,1.70E-05,1.66E-05,1.56E-05,1.67E-05,1.32E-05,0.005172889,8.10E-06,241.21,242.27,241.02,242.1
2017-07-10,7.68E-06,7.07E-06,6.66E-06,6.29E-06,6.98E-06,0.004209837,5.91E-06,241.95,242.8,241.78,242.36
2017-07-11,1.46E-05,1.75E-05,2.13E-05,2.30E-05,2.36E-05,0.007012927,2.38E-05,242.15,242.545,240.85,242.16
2017-07-12,3.54E-05,4.08E-05,4.29E-05,4.55E-05,5.15E-05,0.003651211,6.52E-06,243.31,244.2,243.31,243.98
2017-07-13,7.12E-06,6.43E-06,5.31E-06,4.93E-06,4.91E-06,0.003194629,5.52E-06,244.03,244.55,243.77,244.41
2017-07-14,6.33E-06,4.52E-06,4.99E-06,6.23E-06,6.15E-06,0.006771667,5.54E-06,244.42,245.97,244.31,245.54
2017-07-17,6.28E-06,4.36E-06,3.28E-06,2.98E-06,2.80E-06,0.002320612,3.36E-06,245.46,245.91,245.34,245.51
2017-07-18,1.03E-05,1.21E-05,1.29E-05,1.08E-05,1.50E-05,0.004282312,7.65E-06,245.06,245.72,244.67,245.69
2017-07-19,7.87E-06,6.74E-06,6.60E-06,7.41E-06,9.49E-06,0.003975503,3.66E-06,246.02,247,246.02,246.99
2017-07-20,1.10E-05,1.28E-05,9.53E-06,1.15E-05,6.66E-06,0.003806597,9.08E-06,247.28,247.41,246.47,247.07
2017-07-21,1.24E-05,1.10E-05,1.03E-05,1.03E-05,8.87E-06,0.002960922,4.65E-06,246.44,246.91,246.18,246.89
