,RV_15s,RV_2min,RV_5min,RV_10min,RV_15min,DR,RK,open,high,low,close
2015-07-01,0.000193909,0.000129879,0.000127418,0.000125148,9.96E-05,0.007511995,2.68E-05,31.725,31.735,31.4975,31.642475
2015-07-02,6.09E-05,3.57E-05,2.14E-05,1.75E-05,1.71E-05,0.007165173,1.81E-05,31.6125,31.6686,31.4425,31.5925
2015-07-06,0.000262651,0.000143662,0.00014768,8.22E-05,6.98E-05,0.01091253,4.52E-05,31.235,31.5575,31.215,31.4925
2015-07-07,0.00011565,0.000117256,0.000119823,9.46E-05,0.000123032,0.019046671,0.000118652,31.4875,31.5375,30.9425,31.4175
2015-07-08,0.000284468,0.000255949,0.000258888,0.00025855,0.000282841,0.016991259,0.000126963,31.1225,31.16,30.635025,30.645
2015-07-09,0.000362391,0.000358123,0.000286711,0.000261655,0.000201436,0.039794794,0.000173999,30.96625,31.015,29.805,30.01
2015-07-10,0.000656304,0.000478649,0.000408245,0.000299893,0.000235612,0.021546577,0.000139313,30.4825,30.9625,30.3025,30.817475
2015-07-13,0.000261688,0.00024091,0.000182667,0.000155763,0.000144594,0.011476683,3.90E-05,31.247,31.43875,31.08,31.41
2015-07-14,5.87E-05,4.91E-05,4.86E-05,4.65E-05,5.35E-05,0.010579626,4.98E-05,31.5,31.5925,31.260025,31.402475
2015-07-15,6.14E-05,6.59E-05,7.85E-05,5.40E-05,6.17E-05,0.017453835,5.81E-05,31.42,31.7875,31.2375,31.7125
2015-07-16,9.48E-05,8.45E-05,7.00E-05,5.84E-05,6.56E-05,0.009534302,4.30E-05,31.9375,32.1425,31.8375,32.125
2015-07-17,6.67E-05,5.88E-05,8.28E-05,5.25E-05,5.11E-05,0.010003573,8.07E-05,32.23375,32.4,32.0775,32.4
2015-07-20,0.000201221,0.000188097,0.000283445,0.000292424,0.000247517,0.01714241,9.33E-05,32.7825,33.2425,32.6775,33.02425
2015-07-21,0.000168595,0.00016481,0.000239272,0.000208203,0.000104931,0.021751561,0.000196819,33.21,33.23,32.515,32.6775
2015-07-22,0.004869676,0.004096455,0.003153849,0.003077164,0.002961717,0.028770078,0.000422327,30.505,31.375,30.4852,31.300025
2015-07-23,0.000190122,0.000181569,0.000178245,0.000156653,0.00014209,0.015942764,9.02E-05,31.6075,31.7725,31.269975,31.295025
2015-07-24,0.000132714,0.000117898,9.78E-05,8.32E-05,8.44E-05,0.014741494,0.000100921,31.34,31.435,30.975,31.122525
2015-07-27,0.000225249,0.000239181,0.000319495,0.000423703,0.000283075,0.01212728,0.000127828,30.77375,30.9025,30.53,30.715
2015-07-28,0.00012515,7.34E-05,6.61E-05,7.91E-05,6.73E-05,0.026015239,5.85E-05,30.845,31.445,30.6375,30.8365
2015-07-29,0.000119107,8.94E-05,6.09E-05,6.02E-05,5.70E-05,0.009928467,6.05E-05,30.79,30.8725,30.5675,30.7225
2015-07-30,0.000110917,7.09E-05,5.87E-05,6.27E-05,6.76E-05,0.007041129,3.91E-05,30.5825,30.6425,30.4275,30.595
2015-07-31,0.000808792,8.01E-05,5.48E-05,6.85E-05,6.19E-05,0.019411724,5.70E-05,30.64875,30.82,30.2275,30.365
2015-08-03,0.000220059,0.000317369,0.000377163,0.000353015,0.000402403,0.04198877,0.000330862,30.365,30.64,29.3801,29.6
2015-08-04,0.008779915,0.002564263,0.001543782,0.001933666,0.000949752,0.040069394,0.000567088,29.3425,29.47,28.3125,28.657475
2015-08-05,0.000669655,0.000681547,0.000983758,0.000725032,0.000835892,0.11092041,0.000546364,28.2525,31.3125,28.025,28.8523
2015-08-06,0.000232606,0.000291078,0.000222217,0.0001588,0.000133513,0.020684561,0.000244635,28.999975,29.125,28.52875,28.8
2015-08-07,0.000192081,0.000186109,0.000142559,0.000131184,0.000103173,0.015168221,0.000168472,28.64375,29.0625,28.625,28.8825
2015-08-10,0.000212159,0.000235206,0.000332566,0.000354823,0.000447996,0.029259655,0.000107765,29.15,29.9975,29.1325,29.922525
2015-08-11,0.000595192,0.000621279,0.000451748,0.000452148,0.000398117,0.041820349,0.000198598,29.455,29.5425,28.3325,28.385
2015-08-12,0.000724442,0.00065615,0.000929608,0.001190724,0.001066001,0.05146659,0.000648484,28.1375,28.855,27.4075,28.825
2015-08-13,0.000259771,0.000255552,0.000289853,0.000137373,0.000159388,0.016169143,0.000194607,29.035,29.102275,28.6355,28.794025
2015-08-14,0.000193639,0.00016832,9.75E-05,8.24E-05,4.87E-05,0.019964279,0.000111237,28.55625,29.07725,28.5025,28.9975
2015-08-17,0.000148347,8.57E-05,8.70E-05,7.25E-05,6.45E-05,0.018820905,8.57E-05,29,29.4236,28.875,29.292475
2015-08-18,0.000159439,0.000117497,8.68E-05,8.62E-05,0.000108539,0.019691939,0.000102887,29.088125,29.36,28.7875,29.13
2015-08-19,0.000214734,0.000153598,0.00014656,0.000160932,0.000172994,0.021756728,0.000123109,28.9925,29.1275,28.500625,28.757525
2015-08-20,0.000289729,0.000276024,0.000310658,0.000239921,0.000270754,0.030785232,0.000217075,28.5175,28.78,27.9075,28.202475
2015-08-21,0.001307078,0.001273468,0.000974566,0.001036771,0.000851366,0.057521198,0.000769088,27.6075,27.975,26.41125,26.44
2015-08-24,0.107240271,0.019131281,0.010652066,0.005643871,0.003639673,0.167722757,0.009785488,23.855,27.2,23,25.782475
2015-08-25,0.005838652,0.003847076,0.003378573,0.003447742,0.003091519,0.105350516,0.000883061,27.76625,27.7775,25,25.9375
2015-08-26,0.002226454,0.001953018,0.00261109,0.001837808,0.001271581,0.058334612,0.000792335,26.7795,27.4725,25.91575,27.4125
