,RV_15s,RV_2min,RV_5min,RV_10min,RV_15min,DR,RK,open,high,low,close
2015-06-12,9.25E-05,6.11E-05,7.97E-05,0.000122466,9.49E-05,0.010683542,3.45E-05,100.52,100.69,99.62,99.8899
2015-06-15,0.000124156,8.88E-05,5.96E-05,6.07E-05,6.56E-05,0.009342883,3.86E-05,99.445,100.0605,99.13,99.3299
2015-06-16,7.17E-05,7.69E-05,5.15E-05,3.99E-05,5.27E-05,0.016461277,5.39E-05,99.2,100.45,98.81,100.04
2015-06-17,0.000157803,0.000150803,0.000129465,0.000158417,0.000167824,0.016293741,6.28E-05,100.89,101.165,99.53,99.76
2015-06-18,9.75E-05,0.000125442,9.98E-05,0.000117624,0.000109415,0.007460865,7.75E-05,100.28,100.9,100.15,100.235
2015-06-19,6.90E-05,5.23E-05,4.79E-05,2.66E-05,1.94E-05,0.006621977,2.59E-05,99.72,100.15,99.489,99.489
2015-06-22,6.71E-05,5.04E-05,3.13E-05,2.25E-05,2.93E-05,0.010013101,4.14E-05,99.83,100.37,99.37,100.2799
2015-06-23,0.000145093,3.97E-05,3.10E-05,2.97E-05,3.87E-05,0.008928528,3.03E-05,99.91,100.4299,99.5372,100.1055
2015-06-24,6.69E-05,4.17E-05,4.77E-05,4.57E-05,3.25E-05,0.013801599,3.33E-05,99.83,100.68,99.3,99.3
2015-06-25,4.96E-05,3.75E-05,3.26E-05,3.14E-05,2.47E-05,0.0138421,2.82E-05,99.55,99.66,98.29,98.3599
2015-06-26,0.000173167,8.41E-05,9.44E-05,7.52E-05,5.13E-05,0.008956803,4.61E-05,98.17,98.69,97.81,98.5999
2015-06-29,0.000228339,0.000255849,0.000200679,0.000197512,0.000139073,0.013980491,5.48E-05,97.43,97.96,96.6,96.6874
2015-06-30,0.000178688,0.000135563,0.000153577,9.74E-05,7.52E-05,0.013829312,8.67E-05,97.48,97.5599,96.22,96.45
2015-07-01,9.84E-05,0.000106469,6.88E-05,7.83E-05,5.87E-05,0.011136088,5.34E-05,96.62,96.62,95.55,96.0144
2015-07-02,6.05E-05,6.85E-05,5.52E-05,4.59E-05,5.99E-05,0.009875853,3.54E-05,96.36,96.67,95.72,95.83
2015-07-06,0.000147788,0.000158079,0.000173893,0.000192489,0.000233272,0.011156836,6.22E-05,95.06,95.54,94.48,94.7734
2015-07-07,0.00016059,0.000177269,0.000247339,0.000261429,0.000281863,0.020850626,0.000209973,94.41,95.47,93.5,95.27
2015-07-08,0.00023546,0.000283942,0.00020467,0.00012433,0.00015896,0.01943252,0.000123379,94.395,95.09,93.26,93.633
2015-07-09,0.000572168,0.000303831,0.000287555,0.000303931,0.000267854,0.017482037,7.08E-05,94.945,95.21,93.56,93.7903
2015-07-10,0.000192496,0.000184706,0.000204964,0.000143115,0.000154501,0.009416498,6.91E-05,94.52,94.95,94.0601,94.42
2015-07-13,8.77E-05,5.53E-05,5.11E-05,3.55E-05,2.70E-05,0.007829071,4.31E-05,94.365,94.89,94.15,94.63
2015-07-14,7.35E-05,7.33E-05,6.23E-05,5.72E-05,6.08E-05,0.01482755,6.73E-05,94.4,95.8,94.39,95.575
2015-07-15,0.000146022,9.30E-05,9.31E-05,0.000105171,0.000156213,0.019381664,9.04E-05,95.04,95.7174,93.8801,94.23
2015-07-16,7.42E-05,4.99E-05,6.09E-05,5.92E-05,7.73E-05,0.008800354,5.09E-05,94.28,94.73,93.9,94.4702
2015-07-17,8.30E-05,0.000116287,0.000115047,0.000126351,0.000165936,0.014214956,8.35E-05,94.23,94.23,92.9,93.1301
2015-07-20,8.22E-05,6.88E-05,0.000102604,6.17E-05,5.66E-05,0.018766532,7.49E-05,93.235,94.344,92.59,92.9497
2015-07-21,7.63E-05,6.71E-05,9.38E-05,0.000150826,0.000170581,0.012154862,8.95E-05,93.025,94.1373,93,93.895
2015-07-22,0.000109087,8.29E-05,7.21E-05,5.08E-05,9.50E-05,0.011086352,6.91E-05,93.51,94.33,93.29,93.515
2015-07-23,9.25E-05,8.83E-05,8.48E-05,9.29E-05,8.70E-05,0.014616481,9.14E-05,93.56,94.065,92.7001,92.9301
2015-07-24,0.000577082,0.000102834,0.00012525,0.000133634,0.000171776,0.026540082,0.000104757,92.63,92.78,90.35,90.617
2015-07-27,0.000231486,0.000282694,0.000251151,0.000310537,0.000312282,0.015098425,0.000132699,89.8605,90.09,88.74,89.16
2015-07-28,0.000149059,0.000160414,0.000267139,0.000259265,0.000259466,0.035782032,0.000187725,89.45,92.69,89.432,92.39
2015-07-29,0.000269423,0.000201291,0.000246436,0.000332216,0.000273429,0.021108812,0.000187694,92.2,93.4,91.4491,93.24
2015-07-30,0.000155586,0.000121502,0.000144588,0.00014843,0.000104959,0.011363759,0.000116521,93.49,93.81,92.75,93.11
2015-07-31,0.002664649,0.000981267,0.001214414,0.001937121,0.002296262,0.040035411,0.000488886,91.605,91.605,88.01,88.4119
2015-08-03,0.000726524,0.000610348,0.000466556,0.000739403,0.001004033,0.036367644,0.000249123,87.265,88.48,85.32,85.5792
2015-08-04,0.007279596,0.001967113,0.001051493,0.001113761,0.000193963,0.025878586,0.000222784,86,86.9,84.68,85.207
2015-08-05,0.000208938,0.000168657,0.000155655,0.000145268,0.000144364,0.024843804,0.000128218,85.6,85.99,83.88,84.05
2015-08-06,0.000260366,0.00021996,0.000255064,0.000272281,0.000325114,0.032027669,0.000190314,83.6,85.58,82.8825,85.2101
2015-08-07,0.000295278,0.000251546,0.000142293,0.000148213,0.000107165,0.021817323,0.000145073,84.55,85.26,83.42,83.78
2015-08-10,0.000183138,0.000219293,0.000224417,0.000158636,0.000119006,0.026348745,0.00015629,84.05,86.1,83.861,85.89
2015-08-11,0.000494418,0.000456254,0.000541121,0.000637991,0.00066844,0.028068865,0.000169583,84.37,85.9798,83.6,85.78
2015-08-12,0.000300301,0.000224996,0.000249656,0.000208566,0.000244599,0.024520431,0.000233545,85,87.11,85,86.77
2015-08-13,0.000301845,0.000281015,0.000256101,0.000287757,0.000326868,0.010361581,0.000125003,85.975,86.34,85.45,85.85
2015-08-14,0.000140712,9.75E-05,7.00E-05,6.78E-05,7.53E-05,0.013277623,9.38E-05,85.78,86.43,85.29,85.99
2015-08-17,0.000445643,0.000545441,0.000602401,0.000710343,0.000715697,0.025552109,9.49E-05,84.46,85.261,83.11,83.2
2015-08-18,0.000122655,8.87E-05,6.66E-05,7.10E-05,5.96E-05,0.01140537,6.11E-05,83.06,83.77,82.82,83.411
2015-08-19,0.000206789,0.000235232,0.000278375,0.000284222,0.000335721,0.027931533,0.000182617,82.84,82.955,80.67,80.9359
2015-08-20,0.000215665,0.000213766,0.000230282,0.000165603,0.000166648,0.02538484,0.000202748,80.66,81.2875,79.25,79.26
2015-08-21,0.000373472,0.000282416,0.000211991,0.000287352,0.000334159,0.122120611,0.000250122,78.87,85.544,75.71,75.7601
2015-08-24,0.009214947,0.009992051,0.006679853,0.002301468,0.001263752,0.079799461,0.002957369,70.55,75.36,69.58,72.12
2015-08-25,0.002032872,0.002067096,0.001659298,0.001083887,0.001177156,0.139347956,0.000838788,74.99,80.3,69.855,69.98
2015-08-26,0.001457571,0.001410572,0.00152057,0.001362383,0.000873583,0.044147742,0.000591083,71.955,73.1,69.943,73.09
2015-08-27,0.00117433,0.001173043,0.001230759,0.001174315,0.001538295,0.046641936,0.000575455,74.94,78.12,74.56,77.62
2015-08-28,0.000495589,0.000486521,0.000453776,0.000680047,0.000598614,0.045482425,0.000543622,77.61,81.19,77.58,80.3901
2015-08-31,0.001941308,0.000583493,0.000620701,0.000657674,0.000933963,0.039753662,0.000542617,80.02,81.08,77.92,80.99
2015-09-01,0.001459682,0.001718347,0.001754432,0.001083163,0.001041322,0.043789723,0.000517444,78.76,80.99,77.52,78.2201
2015-09-02,0.000848964,0.00063795,0.000562356,0.000372185,0.000310574,0.031983359,0.000604801,79.74,79.74,77.23,78.0528
2015-09-03,0.000467146,0.000320979,0.000237029,0.000280399,0.000261065,0.021891107,0.000289432,78.7,79.42,77.7003,78.27
