,RV_15s,RV_2min,RV_5min,RV_10min,RV_15min,DR,RK,open,high,low,close
2015-06-25,4.89E-05,5.47E-05,4.89E-05,5.11E-05,4.80E-05,0.008739822,5.57E-05,99.5,99.98,99.11,99.125
2015-06-26,9.33E-05,5.96E-05,6.71E-05,6.37E-05,9.12E-05,0.008687246,4.77E-05,99.43,100.12,99.254,99.66
2015-06-29,0.000134238,9.38E-05,6.59E-05,8.17E-05,5.57E-05,0.017263563,3.85E-05,99.13,99.3199,97.62,97.69
2015-06-30,0.000161534,1.00E-04,8.48E-05,0.000102199,8.40E-05,0.011546646,8.64E-05,98.35,98.43,97.3,97.4499
2015-07-01,0.000158764,6.24E-05,7.99E-05,9.97E-05,9.64E-05,0.010390233,6.65E-05,98.215,98.68,97.66,98.55
2015-07-02,6.27E-05,4.00E-05,4.92E-05,4.19E-05,3.39E-05,0.00699339,2.89E-05,98.85,99.01,98.32,98.43
2015-07-06,0.000112895,0.000104456,0.000116935,8.47E-05,7.11E-05,0.009907688,4.08E-05,97.71,98.491,97.52,98.17
2015-07-07,0.000143028,0.000126847,0.000109469,5.31E-05,8.85E-05,0.014860324,9.51E-05,98.63,98.98,97.52,98.93
2015-07-08,0.000144941,0.000178897,0.000133463,0.000112429,0.000116267,0.009017561,8.67E-05,98.42,98.585,97.7,97.7895
2015-07-09,0.000236466,0.000260511,0.000284112,0.000265493,0.000237606,0.01151676,5.45E-05,99.05,99.5398,98.4,98.4
2015-07-10,0.000260682,0.00016528,0.000187447,0.000171338,0.000163895,0.007139655,3.35E-05,99.69,99.8,99.09,99.5201
2015-07-13,0.000118908,0.000107786,6.09E-05,5.68E-05,5.83E-05,0.005989835,1.67E-05,100.01,100.47,99.87,100.247
2015-07-14,0.000210765,0.000299868,0.000220843,0.000226653,0.000121411,0.013405432,7.24E-05,99.26,99.88,98.55,99.76
2015-07-15,4.75E-05,4.01E-05,3.04E-05,3.66E-05,4.92E-05,0.01326372,4.25E-05,99.745,100.94,99.61,100.42
2015-07-16,6.81E-05,4.31E-05,4.68E-05,4.76E-05,6.47E-05,0.005640936,1.80E-05,100.95,101.3501,100.78,101.1
2015-07-17,4.38E-05,4.80E-05,9.10E-05,9.24E-05,6.09E-05,0.009310266,4.68E-05,100.895,100.895,99.96,100.1099
2015-07-20,4.92E-05,2.99E-05,1.88E-05,1.97E-05,2.80E-05,0.005380107,1.93E-05,100.5,100.64,100.1,100.37
2015-07-21,4.78E-05,3.41E-05,3.96E-05,3.00E-05,2.80E-05,0.007367616,2.18E-05,100.585,100.81,100.07,100.36
2015-07-22,0.000109261,4.83E-05,2.94E-05,3.61E-05,2.38E-05,0.008453765,3.26E-05,100.41,100.5805,99.7338,100.2274
2015-07-23,5.64E-05,3.06E-05,1.80E-05,1.68E-05,2.08E-05,0.004977542,2.22E-05,100.5,100.5,100.001,100.1701
2015-07-24,7.90E-05,5.82E-05,5.08E-05,6.49E-05,3.87E-05,0.009045288,2.99E-05,99.75,99.95,99.05,99.16
2015-07-27,9.11E-05,6.38E-05,6.57E-05,7.56E-05,9.43E-05,0.011071161,5.08E-05,98.77,99,97.91,98.3
2015-07-28,9.89E-05,4.32E-05,4.89E-05,2.69E-05,3.69E-05,0.008196352,2.66E-05,98.89,99.23,98.42,99.03
2015-07-29,6.44E-05,4.63E-05,3.74E-05,4.16E-05,4.41E-05,0.010045288,3.50E-05,99.32,100.05,99.05,99.72
2015-07-30,4.68E-05,2.73E-05,2.71E-05,2.16E-05,2.79E-05,0.0062193,2.14E-05,99.65,100,99.38,99.871
2015-07-31,0.00011827,5.60E-05,4.46E-05,2.49E-05,2.86E-05,0.005834991,2.96E-05,100.36,100.55,99.965,100.23
2015-08-03,0.000106596,5.38E-05,5.44E-05,4.49E-05,6.40E-05,0.009827596,3.71E-05,100,100.21,99.23,100.03
2015-08-04,0.000619355,8.93E-05,0.00010137,2.66E-05,7.34E-05,0.008493681,3.13E-05,100.27,100.5,99.65,99.8275
2015-08-05,0.000142533,0.000126227,8.63E-05,7.93E-05,6.05E-05,0.00665078,2.86E-05,100.57,101,100.3305,100.5402
2015-08-06,6.85E-05,3.85E-05,3.29E-05,4.03E-05,4.16E-05,0.016030801,3.73E-05,100.415,100.61,99.01,99.09
2015-08-07,6.10E-05,5.21E-05,6.30E-05,7.86E-05,6.64E-05,0.009024954,5.35E-05,99.05,99.05,98.1601,98.87
